IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
156.231.117.95,443,true,0%,HTTPing,130ms,未测速,2602:fa4f:b00:a8a9:9e2b:90c8:daa7:78dd,IPv6,156.231.117.95,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.27.187.162,8443,true,0%,HTTPing,130ms,未测速,2403:ad80:89:4c00:15:0:e90c:f5f7,IPv6,103.27.187.162,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
92.113.124.145,443,true,0%,HTTPing,130ms,未测速,2a0f:9400:7393:1f::d8,IPv6,92.113.124.145,NRT,JP,Asia Pacific,Tokyo,AS134677,Dromatics Systems Pte Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.142.125.61,443,true,0%,HTTPing,130ms,未测速,2a12:a301:2001::10d2,IPv6,45.142.125.61,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
64.204.48.118,8443,true,0%,HTTPing,131ms,未测速,2a14:7586:6109:1::2ba,IPv6,64.204.48.118,NRT,JP,Asia Pacific,Tokyo,AS206069,Cornseed Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
152.175.33.35,443,true,0%,HTTPing,131ms,未测速,2405:84c0:8011:e900::,IPv6,152.175.33.35,NRT,JP,Asia Pacific,Tokyo,AS209554,ISIF OU,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
82.108.155.124,443,true,0%,HTTPing,131ms,未测速,2602:f8c0:8:1001:be24:11ff:fe35:c514,IPv6,82.108.155.124,NRT,JP,Asia Pacific,Tokyo,AS46829,Lamhosting LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.142.127.22,443,true,0%,HTTPing,131ms,未测速,2a12:a301:2003::1024,IPv6,45.142.127.22,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
212.135.211.79,443,true,0%,HTTPing,131ms,未测速,2a13:edc0:18:38::a,IPv6,212.135.211.79,NRT,JP,Asia Pacific,Tokyo,AS216211,Cyberverse LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
103.27.186.195,443,true,0%,HTTPing,131ms,未测速,2403:ad80:89:4c00:15:0:3712:5b0e,IPv6,103.27.186.195,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.192.200.136,443,true,0%,HTTPing,131ms,未测速,2602:f3f2:c0:3f80:782c:af15:5550:d00b,IPv6,45.192.200.136,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
216.23.123.92,443,true,0%,HTTPing,132ms,未测速,2a0e:97c0:3f4:1::1616,IPv6,216.23.123.92,NRT,JP,Asia Pacific,Tokyo,AS205548,Zouter Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
103.85.25.226,8443,true,0%,HTTPing,132ms,未测速,2401:e9e0:4000::e2,IPv6,103.85.25.226,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.128.210.188,8443,true,0%,HTTPing,132ms,未测速,2a12:a304:4:96c::a,IPv6,45.128.210.188,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
200.180.163.38,443,true,0%,HTTPing,132ms,未测速,2602:f864:228:15::a,IPv6,200.180.163.38,NRT,JP,Asia Pacific,Tokyo,AS402628,IDC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.153.246.5,443,true,0%,HTTPing,132ms,未测速,2a12:a304:4:813::a,IPv6,45.153.246.5,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.143.234.55,443,true,0%,HTTPing,132ms,未测速,2a12:a301:2005::10fe,IPv6,45.143.234.55,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
38.207.130.207,443,true,0%,HTTPing,133ms,未测速,2a12:e100:25:4427:402b:b37e:fa88:b98b,IPv6,38.207.130.207,NRT,JP,Asia Pacific,Tokyo,AS51847,Nearoute Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
193.32.148.217,443,true,0%,HTTPing,133ms,未测速,2a12:a301:2013::10d2,IPv6,193.32.148.217,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
147.79.20.197,443,true,0%,HTTPing,133ms,未测速,2a12:bec0:165:28c::,IPv6,147.79.20.197,NRT,JP,Asia Pacific,Tokyo,AS51847,Nearoute Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.192.199.188,8443,true,0%,HTTPing,133ms,未测速,2602:f3f2:ce:e6a1:4757:1be4:3ecc:c583,IPv6,45.192.199.188,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.77.134.188,443,true,0%,HTTPing,133ms,未测速,2401:c080:1000:3861:5400:6ff:fe79:2d5,IPv6,45.77.134.188,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
152.175.38.45,443,true,0%,HTTPing,134ms,未测速,2405:84c0:8012:2f00::,IPv6,152.175.38.45,NRT,JP,Asia Pacific,Tokyo,AS209554,ISIF OU,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
92.113.124.228,443,true,0%,HTTPing,134ms,未测速,2a0f:9400:7393:1f::114,IPv6,92.113.124.228,NRT,JP,Asia Pacific,Tokyo,AS134677,Dromatics Systems Pte Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
154.19.187.190,443,true,0%,HTTPing,135ms,未测速,2400:38e0:1:40d1::ab,IPv6,154.19.187.190,NRT,JP,Asia Pacific,Tokyo,AS149042,Silicon Cloud Global (US),https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
92.113.124.40,443,true,0%,HTTPing,135ms,未测速,2a0f:9400:7393:1f::af,IPv6,92.113.124.40,NRT,JP,Asia Pacific,Tokyo,AS134677,Dromatics Systems Pte Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.8.115.250,443,true,0%,HTTPing,135ms,未测速,2a10:480:1::109c,IPv6,45.8.115.250,KIX,JP,Asia Pacific,Osaka,AS4785,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
69.8.128.82,443,true,0%,HTTPing,136ms,未测速,2a12:bec0:166:2e1::,IPv6,69.8.128.82,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.92.159.23,443,true,0%,HTTPing,136ms,未测速,2a12:a304:4:43f::a,IPv6,45.92.159.23,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
156.231.113.69,443,true,0%,HTTPing,136ms,未测速,2602:fa4f:b00:55bb:b520:e0ae:f145:62ed,IPv6,156.231.113.69,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
64.204.48.62,443,true,0%,HTTPing,137ms,未测速,2a14:7586:6109:1::281,IPv6,64.204.48.62,NRT,JP,Asia Pacific,Tokyo,AS206069,Cornseed Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.201.130.126,443,true,0%,HTTPing,137ms,未测速,2a12:a301:2008::c,IPv6,103.201.130.126,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
104.238.161.103,443,true,0%,HTTPing,137ms,未测速,2401:c080:1000:3441:5400:6ff:fe76:4cda,IPv6,104.238.161.103,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
103.27.186.207,443,true,0%,HTTPing,137ms,未测速,2403:ad80:89:4c00:15:0:aaf7:8cb,IPv6,103.27.186.207,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
101.33.55.147,443,true,0%,HTTPing,139ms,未测速,240d:c000:f06f:8c00:9aa0:25e4:f4fe:0,IPv6,101.33.55.147,NRT,JP,Asia Pacific,Tokyo,AS132203,"Tencent Building, Kejizhongyi Avenue",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
31.57.172.215,443,true,0%,HTTPing,139ms,未测速,2a12:bec0:689:113c::,IPv6,31.57.172.215,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.192.206.31,443,true,0%,HTTPing,139ms,未测速,2602:fa4f:b00:1313:5bdf:a715:dc97:f815,IPv6,45.192.206.31,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
144.48.4.159,443,true,0%,HTTPing,140ms,未测速,2a0d:280:0:5:1111::24,IPv6,144.48.4.159,NRT,JP,Asia Pacific,Tokyo,AS61414,Edgenap Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
103.85.27.26,443,true,0%,HTTPing,141ms,未测速,2401:e9e0:4000::ac,IPv6,103.85.27.26,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
103.201.130.31,443,true,0%,HTTPing,141ms,未测速,2a12:a301:2008::10aa,IPv6,103.201.130.31,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
92.113.124.137,8443,true,0%,HTTPing,141ms,未测速,2a09:bac1:3b00:10::16:241,IPv6,92.113.124.137,NRT,JP,Asia Pacific,Tokyo,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085221.000
45.120.159.237,8443,true,0%,HTTPing,141ms,未测速,2403:ad80:60:8e7::d64b,IPv6,45.120.159.237,KIX,JP,Asia Pacific,Osaka,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
109.107.140.90,443,true,0%,HTTPing,142ms,未测速,2403:71c0:2000:1324::a,IPv6,109.107.140.90,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
103.85.25.182,2083,true,0%,HTTPing,142ms,未测速,2401:e9e0:4000::10f,IPv6,103.85.25.182,NRT,JP,Asia Pacific,Tokyo,AS134835,Starry Network Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
23.176.40.201,443,true,0%,HTTPing,142ms,未测速,2602:fd6f:110::142,IPv6,23.176.40.201,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
140.235.37.203,443,true,0%,HTTPing,142ms,未测速,2401:c080:1000:12b7:5400:6ff:fe1b:8af0,IPv6,140.235.37.203,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
103.150.8.155,443,true,0%,HTTPing,142ms,未测速,2403:71c0:2000:19e6::a,IPv6,103.150.8.155,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
160.16.120.16,443,true,0%,HTTPing,142ms,未测速,2001:e42:102:1536:160:16:120:16,IPv6,160.16.120.16,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
131.143.214.247,8443,true,0%,HTTPing,142ms,未测速,2602:fd6f:80::6e,IPv6,131.143.214.247,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
43.153.152.106,443,true,0%,HTTPing,143ms,未测速,240d:c000:f06f:8c00:76d0:1fe2:bad0:0,IPv6,43.153.152.106,NRT,JP,Asia Pacific,Tokyo,AS132203,"Tencent Building, Kejizhongyi Avenue",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.143.235.81,2053,true,0%,HTTPing,143ms,未测速,2a12:a301:2006::1012,IPv6,45.143.235.81,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
151.145.67.90,8443,true,0%,HTTPing,144ms,未测速,2603:c021:801f:7f00:0:6f2c:1df1:4ac8,IPv6,151.145.67.90,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
126.78.133.130,443,true,0%,HTTPing,144ms,未测速,2400:2410:8781:4f00:486c:dc5a:81b9:554e,IPv6,126.78.133.130,NRT,JP,Asia Pacific,Tokyo,AS17676,SoftBank Corp.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
91.199.209.182,443,true,0%,HTTPing,144ms,未测速,2403:71c0:2000:1a51::a,IPv6,91.199.209.182,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
151.241.129.194,443,true,0%,HTTPing,144ms,未测速,2602:f864:229:2d::a,IPv6,151.241.129.194,NRT,JP,Asia Pacific,Tokyo,AS402628,IDC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.192.206.184,443,true,0%,HTTPing,145ms,未测速,2602:fa4f:b00:b4f7:ba68:4d7c:736d:7355,IPv6,45.192.206.184,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
160.16.103.102,443,true,0%,HTTPing,145ms,未测速,160.16.103.102,IPv4,160.16.103.102,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
160.16.62.225,443,true,0%,HTTPing,146ms,未测速,160.16.62.225,IPv4,160.16.62.225,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
200.180.163.94,443,true,0%,HTTPing,146ms,未测速,2602:f864:228:55::a,IPv6,200.180.163.94,NRT,JP,Asia Pacific,Tokyo,AS402628,IDC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
141.147.182.70,443,true,0%,HTTPing,146ms,未测速,141.147.182.70,IPv4,141.147.182.70,NRT,JP,Asia Pacific,Tokyo,AS31898,Oracle Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
85.113.70.10,443,true,0%,HTTPing,147ms,未测速,2403:71c0:2000:1844::a,IPv6,85.113.70.10,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.192.206.151,443,true,0%,HTTPing,147ms,未测速,2602:fa4f:b00:555c:3e6c:b00d:96cc:cf47,IPv6,45.192.206.151,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
14.137.235.113,443,true,0%,HTTPing,148ms,未测速,2401:ce20:c:dd7:1c97:167f:3264:a599,IPv6,14.137.235.113,NRT,JP,Asia Pacific,Tokyo,AS2497,Internet Initiative Japan Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
5.226.49.3,443,true,0%,HTTPing,149ms,未测速,5.226.49.3,IPv4,5.226.49.3,NRT,JP,Asia Pacific,Tokyo,AS38136,Akari Networks,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
102.134.49.108,8443,true,0%,HTTPing,149ms,未测速,102.134.49.108,IPv4,102.134.49.108,NRT,JP,Asia Pacific,Tokyo,AS400464,VMISS Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
131.143.215.40,443,true,0%,HTTPing,149ms,未测速,2602:fd6f:110::2e,IPv6,131.143.215.40,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
92.113.124.38,443,true,0%,HTTPing,151ms,未测速,2a0f:9400:7393:1f::a6,IPv6,92.113.124.38,NRT,JP,Asia Pacific,Tokyo,AS134677,Dromatics Systems Pte Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
23.176.40.184,443,true,0%,HTTPing,151ms,未测速,2602:fd6f:80::6b,IPv6,23.176.40.184,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
160.16.109.149,443,true,0%,HTTPing,151ms,未测速,160.16.109.149,IPv4,160.16.109.149,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
147.79.20.144,443,true,0%,HTTPing,152ms,未测速,2a12:bec0:165:3e5::,IPv6,147.79.20.144,NRT,JP,Asia Pacific,Tokyo,AS51847,Nearoute Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.8.173.197,443,true,0%,HTTPing,152ms,未测速,2a0f:1cc6:b221:1:db04:bb6e:7ea4:98bf,IPv6,45.8.173.197,NRT,JP,Asia Pacific,Tokyo,AS197196,Panstar Cloud Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
61.124.1.97,443,true,0%,HTTPing,152ms,未测速,61.124.1.97,IPv4,61.124.1.97,NRT,JP,Asia Pacific,Tokyo,AS2497,Internet Initiative Japan Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
52.195.211.175,443,true,0%,HTTPing,153ms,未测速,2406:da14:3c:b000:b708:65e6:e815:5125,IPv6,52.195.211.175,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
82.110.234.58,443,true,0%,HTTPing,154ms,未测速,2a0a:d687:f005::3b,IPv6,82.110.234.58,NRT,JP,Asia Pacific,Tokyo,AS142433,DATAWAVE GLOBAL LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
69.8.128.163,443,true,0%,HTTPing,155ms,未测速,2a12:bec0:166:1d0::,IPv6,69.8.128.163,NRT,JP,Asia Pacific,Tokyo,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
158.51.110.159,443,true,0%,HTTPing,155ms,未测速,2602:fd6f:80::31,IPv6,158.51.110.159,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
74.113.96.75,443,true,0%,HTTPing,156ms,未测速,2602:fd6f:80::2,IPv6,74.113.96.75,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.8.173.215,443,true,0%,HTTPing,156ms,未测速,45.8.173.215,IPv4,45.8.173.215,NRT,JP,Asia Pacific,Tokyo,AS197196,Panstar Cloud Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.32.248.168,443,true,0%,HTTPing,157ms,未测速,2401:c080:1000:329e:5400:6ff:fe9a:62c5,IPv6,45.32.248.168,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
34.104.218.57,443,true,0%,HTTPing,158ms,未测速,34.104.218.57,IPv4,34.104.218.57,NRT,JP,Asia Pacific,Tokyo,AS396982,Google LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
74.113.96.158,443,true,0%,HTTPing,159ms,未测速,2602:fd6f:80::a8,IPv6,74.113.96.158,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
158.51.109.130,443,true,0%,HTTPing,159ms,未测速,2602:fd6f:100:34::a,IPv6,158.51.109.130,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
160.16.209.61,443,true,0%,HTTPing,163ms,未测速,160.16.209.61,IPv4,160.16.209.61,NRT,JP,Asia Pacific,Tokyo,AS9370,SAKURA Internet Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
13.231.172.130,443,true,0%,HTTPing,164ms,未测速,2406:da14:3c:b000:a236:fb32:afb8:6c29,IPv6,13.231.172.130,NRT,JP,Asia Pacific,Tokyo,AS16509,"Amazon.com, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.142.166.211,443,true,0%,HTTPing,164ms,未测速,2403:71c0:2000:1b59::a,IPv6,45.142.166.211,NRT,JP,Asia Pacific,Tokyo,AS3258,xTom Japan Corporation,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.192.207.40,443,true,0%,HTTPing,164ms,未测速,2602:fa4f:b00:5ba6:d5d8:f594:7e46:9bcf,IPv6,45.192.207.40,NRT,JP,Asia Pacific,Tokyo,AS61112,AKILE LTD,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
45.14.106.147,443,true,0%,HTTPing,165ms,未测速,2400:ddc0:c001::1a3,IPv6,45.14.106.147,KIX,JP,Asia Pacific,Osaka,AS4785,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
158.51.110.12,443,true,0%,HTTPing,165ms,未测速,2602:fd6f:80::a3,IPv6,158.51.110.12,NRT,JP,Asia Pacific,Tokyo,AS18526,"DDPS Networks, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
87.86.22.186,443,true,0%,HTTPing,167ms,未测速,2a14:7586:6114:f:be24:11ff:feaa:c68,IPv6,87.86.22.186,NRT,JP,Asia Pacific,Tokyo,AS11421,HYW,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085222.000
59.190.132.135,443,true,0%,HTTPing,171ms,未测速,2001:ce8:77:a::fa4a:2,IPv6,59.190.132.135,KIX,JP,Asia Pacific,Osaka,AS17511,OPTAGE Inc.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
45.14.106.176,443,true,0%,HTTPing,173ms,未测速,2400:ddc0:c001::211,IPv6,45.14.106.176,KIX,JP,Asia Pacific,Osaka,AS4785,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.8.173.217,443,true,0%,HTTPing,173ms,未测速,2a0f:1cc6:b221:1:5242:8fa8:1be1:8b10,IPv6,45.8.173.217,NRT,JP,Asia Pacific,Tokyo,AS197196,Panstar Cloud Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.192.242.145,443,true,0%,HTTPing,173ms,未测速,2602:f3f2:cb:9499:c57f:cb11:bfae:ee72,IPv6,45.192.242.145,NRT,JP,Asia Pacific,Tokyo,AS401615,ACCK LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.76.216.24,443,true,0%,HTTPing,174ms,未测速,2401:c080:1000:18df:5400:6ff:fe6c:5af7,IPv6,45.76.216.24,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
198.13.32.250,443,true,0%,HTTPing,176ms,未测速,2401:c080:1000:1e2d:5400:6ff:fe54:d402,IPv6,198.13.32.250,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
45.14.106.64,443,true,0%,HTTPing,176ms,未测速,2400:ddc0:c001::1b1,IPv6,45.14.106.64,KIX,JP,Asia Pacific,Osaka,AS4785,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085220.000
198.13.45.210,443,true,0%,HTTPing,177ms,未测速,2a09:bac5:4462:dc::16:19e,IPv6,198.13.45.210,NRT,JP,Asia Pacific,Tokyo,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1789085222.000
167.179.94.160,443,true,0%,HTTPing,180ms,未测速,2001:19f0:7001:5f1c:5400:4ff:fef0:30e1,IPv6,167.179.94.160,NRT,JP,Asia Pacific,Tokyo,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1789085221.000
